Tên hãng xe,Năm sản xuất,Tỉnh,Số Km đã đi,Xuất xứ,Kiểu dáng,Hộp số,Màu ngoại thất,Màu nội thất,Số chỗ ngồi,Số cửa,Dẫn động,Loại động cơ,Dung tích,Giá
toyota,2022,Hà Nội,44.0,Nhập khẩu,Sedan,Số tự động,Đỏ,Kem,5,4,FWD,Xăng,2.5,1240.0
toyota,2005,Hà Nội,150.0,Lắp ráp trong nước,SUV,Số tay,Xanh,Xám,8,5,RFD,Xăng,1.8,210.0
toyota,2020,Đăk Lăk,68.0,Lắp ráp trong nước,Crossover,Số tay,Trắng,Nâu,8,5,RFD,Xăng,2.0,520.0
toyota,2016,Thanh Hóa,91.0,Lắp ráp trong nước,Sedan,Số tay,Đen,Nhiều màu,5,4,FWD,Xăng,1.5,290.0
toyota,2021,Hà Nội,60.0,Lắp ráp trong nước,Sedan,Số tự động,Trắng,Kem,5,4,FWD,Xăng,1.5,435.0
toyota,2024,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Trắng,Đen,7,5,RFD,Xăng,2.7,1040.0
toyota,2022,TP HCM,11.0,Nhập khẩu,SUV,Số tự động,Đỏ,Đen,5,5,FWD,Xăng,1.8,805.0
toyota,2017,Thanh Hóa,77.0,Lắp ráp trong nước,Sedan,Số tự động,Trắng,Kem,5,4,FWD,Xăng,1.5,390.0
toyota,2020,Hà Nội,40.0,Lắp ráp trong nước,SUV,Số tự động,Trắng,Đen,7,5,RFD,Dầu,2.4,999.0
toyota,2016,Hà Nội,60.0,Lắp ráp trong nước,Crossover,Số tay,Bạc,Kem,8,5,RFD,Xăng,2.0,368.0
toyota,2017,Hà Nội,60.0,Nhập khẩu,SUV,Số tay,Đen,Nâu,7,5,RFD,Dầu,2.4,695.0
toyota,2016,Hà Nội,60.0,Lắp ráp trong nước,Sedan,Số tự động,Cát,Kem,5,4,FWD,Xăng,1.5,360.0
toyota,2022,Hà Nội,9.0,Nhập khẩu,SUV,Số tự động,Trắng,Kem,7,5,AWD,Xăng,3.4,4750.0
toyota,2011,Đồng Nai,95.0,Lắp ráp trong nước,Crossover,Số tay,Ghi,Kem,7,5,RFD,Xăng,2.0,295.0
toyota,2015,Lâm Đồng,60.0,Lắp ráp trong nước,SUV,Số tay,Xám,Kem,7,5,RFD,Dầu,2.5,580.0
toyota,2019,Hà Nội,60.0,Nhập khẩu,SUV,Số tự động,Trắng,Đen,7,5,RFD,Xăng,1.5,495.0
toyota,2022,Hà Nội,30.0,Nhập khẩu,SUV,Số tự động,Xanh,Đen,5,5,FWD,Xăng,1.0,512.0
toyota,2017,TP HCM,69.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,7,5,4WD,Xăng,2.7,790.0
toyota,2013,Hà Nội,160.0,Nhập khẩu,SUV,Số tự động,Đen,Nâu,8,5,AWD,Xăng,4.6,1890.0
toyota,2021,TP HCM,30.0,Nhập khẩu,SUV,Số tự động,Trắng,Đen,5,5,FWD,Xăng,1.8,785.0
toyota,2022,Hà Nội,20.0,Nhập khẩu,SUV,Số tự động,Đỏ,Đen,5,5,FWD,Xăng,1.8,835.0
toyota,2022,Hà Nội,17.0,Nhập khẩu,SUV,Số tự động,Trắng,Đen,5,5,FWD,Xăng,1.8,835.0
toyota,2020,Thanh Hóa,55.0,Nhập khẩu,SUV,Số tự động,Đỏ,Đen,5,5,FWD,Xăng,1.8,745.0
toyota,2022,Hà Nội,39.0,Nhập khẩu,SUV,Số tự động,Xanh,Đen,5,5,FWD,Xăng,1.0,485.0
toyota,2021,Hà Nội,50.0,Lắp ráp trong nước,Sedan,Số tự động,Trắng,Vàng,5,4,FWD,Xăng,1.5,448.0
toyota,2017,Long An,90.0,Nhập khẩu,SUV,Số tự động,Đen,Nâu,7,5,RFD,Xăng,2.7,790.0
toyota,2020,Hà Nội,39.0,Nhập khẩu,SUV,Số tự động,Trắng,Đỏ,5,5,FWD,Xăng,1.8,735.0
toyota,2018,Đồng Nai,86.0,Lắp ráp trong nước,Crossover,Số tay,Bạc,Nâu,8,5,RFD,Xăng,2.0,495.0
toyota,2023,TP HCM,7.0,Nhập khẩu,SUV,Số tự động,Đen,Nâu,5,5,FWD,Hybrid,1.8,870.0
toyota,2020,Hà Nội,40.0,Nhập khẩu,Sedan,Số tự động,Đen,Đen,5,4,FWD,Xăng,2.5,960.0
toyota,2020,TP HCM,100.186,Lắp ráp trong nước,Crossover,Số tay,Trắng,Đen,8,5,RFD,Xăng,2.0,560.0
toyota,2020,Thanh Hóa,65.0,Lắp ráp trong nước,SUV,Số tự động,Trắng,Nâu,7,5,RFD,Dầu,2.4,880.0
toyota,2019,TP HCM,67.0,Lắp ráp trong nước,SUV,Số tự động,Trắng,Nâu,7,5,RFD,Dầu,2.4,841.0
toyota,2011,Hà Nội,112.382,Lắp ráp trong nước,Sedan,Số tự động,Bạc,Kem,5,4,FWD,Xăng,1.8,335.0
toyota,2016,Hà Nội,50.0,Lắp ráp trong nước,Crossover,Số tay,Bạc,Xám,8,5,RFD,Xăng,2.0,450.0
toyota,2024,TP HCM,0.0,Nhập khẩu,Sedan,Số tự động,Trắng,Kem,5,4,FWD,Xăng,2.5,1405.0
toyota,2013,Bình Dương,150.0,Lắp ráp trong nước,Sedan,Số tự động,Vàng,Nâu,5,4,FWD,Xăng,2.5,500.0
toyota,2015,TP HCM,78.0,Lắp ráp trong nước,Crossover,Số tay,Xám,Kem,8,5,RFD,Xăng,2.0,369.0
toyota,2015,Hà Nội,90.0,Lắp ráp trong nước,Crossover,Số tự động,Cát,Kem,8,5,RFD,Xăng,2.0,445.0
toyota,2022,Hà Nội,10.0,Nhập khẩu,Sedan,Số tự động,Đen,Đen,5,4,FWD,Xăng,2.0,1145.0
toyota,2021,Hà Nội,51.0,Lắp ráp trong nước,SUV,Số tự động,Bạc,Bạc,7,5,RFD,Dầu,2.4,955.0
toyota,2024,Cần Thơ,0.0,Nhập khẩu,Crossover,Số tự động,Trắng,Nâu,8,5,FWD,Xăng,2.0,810.0
toyota,2015,Hà Nội,90.0,Lắp ráp trong nước,SUV,Số tự động,Trắng,Kem,7,5,RFD,Xăng,2.7,539.0
toyota,2019,Hà Nội,60.0,Lắp ráp trong nước,Sedan,Số tự động,Bạc,Kem,5,4,FWD,Xăng,1.5,458.0
toyota,2016,TP HCM,115.0,Nhập khẩu,SUV,Số tay,Đen,Kem,7,5,RFD,Dầu,2.4,588.0
toyota,2022,Đà Nẵng,80.0,Lắp ráp trong nước,Sedan,Số tự động,Trắng,Kem,5,4,FWD,Xăng,1.5,475.0
toyota,2019,Hà Nội,50.0,Nhập khẩu,Van/Minivan,Số tự động,Đen,Đen,7,5,FWD,Xăng,3.5,2950.0
toyota,2019,Hà Nội,80.0,Nhập khẩu,Hatchback,Số tay,Bạc,Đen,5,5,FWD,Xăng,1.2,235.0
toyota,2019,Hà Nội,50.0,Nhập khẩu,Van/Minivan,Số tự động,Đen,Đen,7,5,FWD,Xăng,3.5,2940.0
toyota,2018,Hà Nội,130.0,Lắp ráp trong nước,Crossover,Số tay,Bạc,Kem,8,5,RFD,Xăng,2.0,488.0
toyota,2011,Hà Nội,126.8,Lắp ráp trong nước,Crossover,Số tay,Bạc,Kem,8,5,RFD,Xăng,2.0,248.0
toyota,2011,Hà Nội,19.0,Lắp ráp trong nước,SUV,Số tay,Bạc,Kem,7,5,RFD,Dầu,2.5,420.0
toyota,2022,Đồng Nai,24.0,Nhập khẩu,SUV,Số tự động,Bạc,Đen,7,5,FWD,Xăng,1.5,590.0
toyota,2021,TP HCM,85.0,Lắp ráp trong nước,Sedan,Số tự động,Đen,Đen,5,4,FWD,Xăng,1.8,630.0
toyota,2021,TP HCM,19.0,Nhập khẩu,Hatchback,Số tự động,Trắng,Đen,5,5,FWD,Xăng,1.2,380.0
toyota,2020,TP HCM,30.0,Nhập khẩu,Hatchback,Số tự động,Trắng,Màu khác,5,5,FWD,Xăng,1.2,370.0
toyota,2016,Hà Nội,100.0,Nhập khẩu,SUV,Số tự động,Đen,Kem,8,5,AWD,Xăng,4.6,3189.0
toyota,2020,Bà Rịa Vũng Tàu,26.55,Lắp ráp trong nước,Sedan,Số tự động,Đen,Kem,5,4,FWD,Xăng,1.8,590.0
toyota,2022,Hà Nội,25.885,Lắp ráp trong nước,SUV,Số tự động,Đen,Đen,7,5,RFD,Dầu,2.4,999.0
toyota,2017,Hà Nội,90.0,Lắp ráp trong nước,Crossover,Số tay,Đồng,Nâu,8,5,RFD,Xăng,2.0,450.0
toyota,2018,Hà Nội,10.0,Lắp ráp trong nước,Sedan,Số tay,Cát,Kem,5,4,FWD,Xăng,1.5,350.0
toyota,2005,Hà Nội,10.0,Nhập khẩu,SUV,Số tay,Trắng,Ghi,7,5,4WD,Dầu,3.0,499.0
toyota,2014,Hà Nội,70.0,Lắp ráp trong nước,Sedan,Số tay,Đen,Kem,5,4,FWD,Xăng,1.8,340.0
toyota,2006,Bình Dương,180.0,Nhập khẩu,Sedan,Số tự động,Đồng,Ghi,5,4,FWD,Xăng,2.4,305.0
toyota,2020,Hà Nội,60.0,Nhập khẩu,SUV,Số tự động,Đỏ,Đỏ,5,5,FWD,Hybrid,1.8,775.0
toyota,2022,Hà Nội,35.0,Nhập khẩu,SUV,Số tự động,Trắng,Đen,5,5,FWD,Xăng,1.8,805.0
toyota,2022,Hà Nội,40.0,Nhập khẩu,SUV,Số tự động,Ghi,Đen,7,5,FWD,Xăng,1.5,635.0
toyota,2020,Hà Nội,50.0,Nhập khẩu,Bán tải / Pickup,Số tự động,Đen,Đen,5,4,RFD,Dầu,2.4,640.0
toyota,2014,Phú Thọ,120.0,Lắp ráp trong nước,Sedan,Số tự động,Đen,Vàng,5,4,FWD,Xăng,1.8,390.0
toyota,2023,Hà Nội,2.0,Nhập khẩu,SUV,Số tự động,Trắng,Kem,7,5,AWD,Xăng,3.4,5350.0
toyota,2020,Thái Nguyên,80.0,Lắp ráp trong nước,Sedan,Số tay,Đen,Đen,5,4,FWD,Xăng,1.5,373.0
toyota,2020,TP HCM,50.0,Nhập khẩu,SUV,Số tự động,Trắng,Đỏ,5,5,FWD,Hybrid,1.8,745.0
toyota,2024,Hà Nội,0.0,Nhập khẩu,Sedan,Số tự động,Đen,Kem,5,4,FWD,Xăng,2.5,1375.0
toyota,2024,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Trắng,Đen,7,5,AWD,Xăng,3.4,4286.0
toyota,2024,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Xanh,Đen,5,5,FWD,Xăng,1.5,630.0
toyota,2021,Hà Nội,68.0,Nhập khẩu,SUV,Số tự động,Trắng,Kem,7,5,RFD,Xăng,1.5,580.0
toyota,2021,Hà Nội,46.0,Nhập khẩu,SUV,Số tự động,Đen,Đen,7,5,4WD,Xăng,2.7,2230.0
toyota,2022,Hà Nội,18.0,Nhập khẩu,SUV,Số tự động,Trắng,Đen,7,5,RFD,Xăng,2.7,1020.0
toyota,2022,Hà Nội,20.0,Nhập khẩu,SUV,Số tự động,Đỏ,Đen,5,5,FWD,Xăng,1.8,845.0
toyota,2017,Thái Nguyên,126.0,Lắp ráp trong nước,Sedan,Số tay,Bạc,Kem,5,4,FWD,Xăng,1.5,295.0
toyota,2021,Hà Nội,40.0,Nhập khẩu,Bán tải / Pickup,Số tự động,Trắng,Nhiều màu,5,4,RFD,Dầu,2.4,670.0
toyota,2003,Hà Nội,200.0,Nhập khẩu,SUV,Số tự động,Trắng,Kem,7,5,4WD,Xăng,4.0,430.0
toyota,2021,TP HCM,56.0,Lắp ráp trong nước,Crossover,Số tự động,Trắng,Đen,7,5,RFD,Xăng,2.0,765.0
toyota,2018,Tuyên Quang,80.0,Nhập khẩu,SUV,Số tay,Nâu,Nâu,7,5,RFD,Dầu,2.4,720.0
toyota,2023,TP HCM,20.0,Lắp ráp trong nước,Sedan,Số tự động,Bạc,Đen,5,4,FWD,Xăng,1.5,535.0
toyota,2011,Hà Nội,55.0,Lắp ráp trong nước,Crossover,Số tự động,Ghi,Kem,8,5,RFD,Xăng,2.0,350.0
toyota,2019,Hà Nội,59.0,Lắp ráp trong nước,Sedan,Số tự động,Trắng,Kem,5,4,FWD,Xăng,1.5,445.0
toyota,2007,Tiền Giang,118.0,Lắp ráp trong nước,Crossover,Số tay,Trắng,Nâu,8,5,RFD,Xăng,2.0,215.0
toyota,2013,Hà Nội,130.0,Lắp ráp trong nước,Sedan,Số tự động,Cát,Kem,5,4,FWD,Xăng,2.0,435.0
toyota,2011,Bắc Ninh,90.0,Lắp ráp trong nước,Sedan,Số tự động,Đen,Kem,5,4,FWD,Xăng,2.0,355.0
toyota,2018,TP HCM,70.0,Lắp ráp trong nước,Sedan,Số tự động,Bạc,Kem,5,4,FWD,Xăng,1.5,430.0
toyota,2008,Hà Nội,153.856,Lắp ráp trong nước,Sedan,Số tự động,Đen,Đen,5,4,FWD,Xăng,3.5,275.0
toyota,2009,Hà Nội,207.0,Lắp ráp trong nước,SUV,Số tay,Xám,Ghi,7,5,RFD,Dầu,2.5,390.0
toyota,2017,Hà Nội,65.0,Lắp ráp trong nước,Sedan,Số tự động,Đen,Đen,5,4,FWD,Xăng,2.5,719.0
toyota,2019,Hà Nội,64.0,Lắp ráp trong nước,SUV,Số tự động,Trắng,Nâu,7,5,RFD,Xăng,2.7,836.0
toyota,2014,Hà Nội,7.5,Lắp ráp trong nước,SUV,Số tự động,Bạc,Kem,7,5,RFD,Xăng,2.7,480.0
toyota,2017,Hà Nội,97.0,Lắp ráp trong nước,Sedan,Số tự động,Đen,Kem,5,4,FWD,Xăng,1.5,392.0
toyota,2015,Hà Nội,79.0,Nhập khẩu,SUV,Số tự động,Đen,Kem,8,5,AWD,Xăng,4.6,2880.0
toyota,2020,Hà Nội,50.0,Nhập khẩu,Sedan,Số tự động,Đen,Đen,5,4,FWD,Xăng,2.5,955.0
toyota,2010,TP HCM,160.0,Lắp ráp trong nước,Crossover,Số tay,Bạc,Ghi,8,5,RFD,Xăng,2.0,235.0
toyota,2009,Hà Nội,90.0,Nhập khẩu,Sedan,Số tự động,Đen,Kem,5,4,FWD,Xăng,2.5,440.0
toyota,2019,Thái Nguyên,80.0,Nhập khẩu,Hatchback,Số tay,Trắng,Nhiều màu,5,5,FWD,Xăng,1.2,229.0
toyota,2016,Hà Nội,95.656,Lắp ráp trong nước,Sedan,Số tay,Đen,Đen,5,4,FWD,Xăng,1.5,265.0
toyota,2024,TP HCM,0.0,Nhập khẩu,Crossover,Số tự động,Bạc,Nâu,8,5,FWD,Xăng,2.0,810.0
toyota,2021,TP HCM,36.0,Lắp ráp trong nước,Crossover,Số tay,Trắng,Nâu,8,5,RFD,Xăng,2.0,640.0
toyota,2022,An Giang,60.0,Lắp ráp trong nước,Sedan,Số tự động,Trắng,Kem,5,4,FWD,Xăng,1.5,495.0
toyota,2024,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Đen,Đen,7,5,AWD,Xăng,3.4,4286.0
toyota,2021,Hà Nội,20.0,Nhập khẩu,Bán tải / Pickup,Số tự động,Đỏ,Đen,5,4,4WD,Dầu,2.8,880.0
toyota,2023,TP HCM,11.0,Lắp ráp trong nước,SUV,Số tự động,Trắng,Đen,7,5,FWD,Xăng,1.5,650.0
toyota,2019,Hà Nội,70.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,7,5,RFD,Xăng,2.7,785.0
toyota,2016,TP HCM,145.168,Nhập khẩu,SUV,Số tay,Bạc,Nâu,7,5,RFD,Dầu,2.4,690.0
toyota,2017,Hà Nội,90.003,Lắp ráp trong nước,Sedan,Số tay,Trắng,Kem,5,4,FWD,Xăng,1.5,279.0
toyota,2009,Hà Nội,150.0,Lắp ráp trong nước,SUV,Số tự động,Đen,Kem,7,5,4WD,Xăng,2.7,296.0
toyota,2024,Khánh Hòa,0.0,Lắp ráp trong nước,SUV,Số tay,Trắng,Trắng,7,5,RFD,Xăng,1.5,528.0
toyota,2016,Hà Nội,62.0,Lắp ráp trong nước,SUV,Số tự động,Trắng,Kem,7,5,RFD,Xăng,2.7,578.0
toyota,2021,TP HCM,43.7,Nhập khẩu,SUV,Số tự động,Đồng,Đen,7,5,RFD,Xăng,1.5,570.0
toyota,2021,Đồng Nai,40.0,Nhập khẩu,SUV,Số tự động,Xanh,Đen,5,5,FWD,Hybrid,1.8,785.0
toyota,2022,TP HCM,67.0,Nhập khẩu,SUV,Số tự động,Đỏ,Đen,7,5,FWD,Xăng,1.5,595.0
toyota,2018,TP HCM,29.0,Nhập khẩu,SUV,Số tự động,Bạc,Nâu,7,5,RFD,Xăng,2.7,829.0
toyota,2015,Đồng Nai,126.0,Lắp ráp trong nước,Crossover,Số tay,Bạc,Kem,8,5,RFD,Xăng,2.0,345.0
toyota,2016,TP HCM,134.931,Lắp ráp trong nước,SUV,Số tự động,Trắng,Kem,7,5,RFD,Xăng,2.7,590.0
toyota,2013,TP HCM,87.0,Lắp ráp trong nước,SUV,Số tự động,Bạc,Kem,7,5,RFD,Xăng,2.7,470.0
toyota,2020,Hà Nội,0.08,Nhập khẩu,Sedan,Số tự động,Đỏ,Đen,5,4,FWD,Xăng,2.5,955.0
toyota,2019,Hà Nội,50.0,Nhập khẩu,SUV,Số tự động,Trắng,Kem,7,5,4WD,Xăng,2.7,1990.0
toyota,2019,Thanh Hóa,40.0,Lắp ráp trong nước,Sedan,Số tự động,Đen,Kem,5,4,FWD,Xăng,1.5,455.0
toyota,2024,Hà Nội,0.0,Nhập khẩu,Van/Minivan,Số tự động,Đen,Nâu,7,5,FWD,Xăng,2.4,4375.0
toyota,2022,Hà Nội,30.0,Nhập khẩu,SUV,Số tự động,Trắng,Đen,7,5,FWD,Xăng,1.5,635.0
toyota,2019,TP HCM,27.0,Nhập khẩu,SUV,Số tự động,Trắng,Đen,7,5,4WD,Xăng,2.7,865.0
toyota,2024,TP HCM,0.0,Lắp ráp trong nước,SUV,Số tự động,Trắng,Đen,7,5,RFD,Xăng,1.5,578.0
toyota,2021,Hà Nội,30.0,Lắp ráp trong nước,Sedan,Số tự động,Đồng,Nâu,5,4,FWD,Xăng,1.5,495.0
toyota,2019,Hà Nội,40.0,Nhập khẩu,Hatchback,Số tự động,Trắng,Ghi,5,5,FWD,Xăng,1.2,310.0
toyota,2022,Hà Nội,24.0,Nhập khẩu,Sedan,Số tự động,Đen,Đen,5,4,FWD,Xăng,2.5,1270.0
toyota,2020,Hà Nội,30.0,Nhập khẩu,Bán tải / Pickup,Số tự động,Cam,Đen,5,4,RFD,Dầu,2.4,715.0
toyota,2022,Hà Nội,14.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,5,5,FWD,Xăng,1.8,825.0
toyota,2024,Bắc Ninh,0.0,Nhập khẩu,SUV,Số tự động,Trắng,Đen,5,5,FWD,Xăng,1.0,499.0
toyota,2024,Bắc Ninh,0.0,Lắp ráp trong nước,Crossover,Số tay,Bạc,Nâu,8,5,RFD,Xăng,2.0,724.0
toyota,2020,Hà Nội,68.0,Lắp ráp trong nước,Sedan,Số tay,Vàng,Kem,5,4,FWD,Xăng,1.5,350.0
toyota,2024,Hà Nội,0.0,Nhập khẩu,Sedan,Số tự động,Đen,Đen,5,4,FWD,Xăng,1.8,758.0
toyota,2024,Bắc Ninh,0.0,Lắp ráp trong nước,Crossover,Số tay,Đồng,Nâu,8,5,RFD,Xăng,2.0,724.0
toyota,2018,Hà Nội,80.0,Lắp ráp trong nước,Sedan,Số tự động,Đen,Kem,5,4,FWD,Xăng,2.0,680.0
toyota,2021,Nghệ An,40.0,Lắp ráp trong nước,Sedan,Số tự động,Đỏ,Kem,5,4,FWD,Xăng,1.5,499.0
toyota,2020,Hà Nội,28.0,Nhập khẩu,Sedan,Số tự động,Đen,Đen,5,4,FWD,Xăng,2.5,969.0
toyota,2021,Hà Nội,65.0,Nhập khẩu,Sedan,Số tự động,Trắng,Kem,5,4,FWD,Xăng,2.0,879.0
toyota,2009,Bắc Giang,160.0,Lắp ráp trong nước,Sedan,Số tay,Cát,Kem,5,4,FWD,Xăng,1.8,220.0
toyota,2018,Hà Nội,71.0,Nhập khẩu,SUV,Số tự động,Trắng,Đen,7,5,RFD,Xăng,2.7,765.0
toyota,2020,TP HCM,17.582,Lắp ráp trong nước,Sedan,Số tự động,Đen,Kem,5,4,FWD,Xăng,1.5,465.0
toyota,2019,Hà Nội,44.0,Nhập khẩu,Sedan,Số tự động,Trắng,Kem,5,4,FWD,Xăng,2.0,810.0
toyota,2018,Hải Dương,70.0,Nhập khẩu,SUV,Số tự động,Đen,Nâu,7,5,RFD,Xăng,2.7,780.0
toyota,2022,Đà Nẵng,78.0,Lắp ráp trong nước,Sedan,Số tự động,Trắng,Ghi,5,4,FWD,Xăng,1.5,510.0
toyota,2021,TP HCM,39.5,Nhập khẩu,Sedan,Số tự động,Trắng,Kem,5,4,FWD,Xăng,2.0,878.0
toyota,2017,Hà Nội,85.968,Lắp ráp trong nước,Crossover,Số tay,Bạc,Nâu,8,5,RFD,Xăng,2.0,415.0
toyota,2005,Sơn La,230.0,Lắp ráp trong nước,Sedan,Số tay,Ghi,Ghi,5,4,FWD,Xăng,1.5,80.0
toyota,2018,Đồng Nai,58.0,Nhập khẩu,Hatchback,Số tự động,Đen,Đen,5,5,FWD,Xăng,1.2,285.0
toyota,2009,TP HCM,0.158,Lắp ráp trong nước,Crossover,Số tay,Ghi,Bạc,8,5,RFD,Xăng,2.0,245.0
toyota,2010,Hà Nội,146.618,Lắp ráp trong nước,Sedan,Số tự động,Đen,Kem,5,4,FWD,Xăng,2.0,355.0
toyota,1997,Gia Lai,172.0,Nhập khẩu,Sedan,Số tự động,Đen,Kem,5,4,RFD,Xăng,3.0,999.0
toyota,2022,TP HCM,20.0,Nhập khẩu,Sedan,Số tự động,Đen,Kem,5,4,FWD,Xăng,2.0,978.0
toyota,2010,Bình Dương,124.0,Lắp ráp trong nước,Crossover,Số tay,Bạc,Trắng,8,5,RFD,Xăng,2.0,266.0
toyota,2007,TP HCM,70.0,Nhập khẩu,Van/Minivan,Số tự động,Kem,Kem,7,5,FWD,Xăng,2.4,470.0
toyota,2011,Hà Nội,120.0,Nhập khẩu,Bán tải / Pickup,Số tay,Bạc,Bạc,5,4,RFD,Dầu,2.5,288.0
toyota,2017,TP HCM,58.0,Lắp ráp trong nước,Sedan,Số tự động,Đen,Đen,5,4,FWD,Xăng,2.5,689.0
toyota,1989,Bà Rịa Vũng Tàu,350.0,Nhập khẩu,Sedan,Số tay,Trắng,Nhiều màu,5,4,FWD,Xăng,1.5,19.0
toyota,2021,Bắc Giang,58.0,Lắp ráp trong nước,Sedan,Số tự động,Đỏ,Đen,5,4,FWD,Xăng,1.8,618.0
toyota,2013,Hà Nội,115.0,Lắp ráp trong nước,Sedan,Số tự động,Bạc,Kem,5,4,FWD,Xăng,1.5,309.0
toyota,2013,Bắc Ninh,180.0,Nhập khẩu,Hatchback,Số tự động,Đỏ,Đỏ,5,5,FWD,Xăng,1.5,310.0
toyota,2008,Hà Nội,122.443,Nhập khẩu,Sedan,Số tự động,Bạc,Kem,5,4,FWD,Xăng,1.3,248.0
toyota,2005,Hà Nội,160.0,Lắp ráp trong nước,Sedan,Số tay,Đen,Kem,5,4,FWD,Xăng,2.4,248.0
toyota,2022,Hà Nội,26.0,Nhập khẩu,Sedan,Số tự động,Đen,Đen,5,4,FWD,Xăng,2.5,1290.0
toyota,2017,TP HCM,31.314,Lắp ráp trong nước,Sedan,Số tự động,Vàng,Kem,5,4,FWD,Xăng,1.5,350.0
toyota,2015,Hà Nội,25.0,Nhập khẩu,Sedan,Số tự động,Đen,Đen,5,4,FWD,Xăng,2.5,1150.0
toyota,2021,TP HCM,52.0,Lắp ráp trong nước,SUV,Số tự động,Trắng,Đen,7,5,RFD,Dầu,2.4,975.0
toyota,2019,TP HCM,62.0,Lắp ráp trong nước,Crossover,Số tự động,Đen,Đen,8,5,RFD,Xăng,2.0,650.0
toyota,2022,Hà Nội,30.0,Nhập khẩu,SUV,Số tự động,Xám,Nhiều màu,7,5,FWD,Xăng,1.5,625.0
toyota,2008,Hà Nội,163.0,Lắp ráp trong nước,Crossover,Số tự động,Bạc,Kem,8,5,RFD,Xăng,2.0,250.0
toyota,2022,TP HCM,41.5,Lắp ráp trong nước,Sedan,Số tự động,Trắng,Kem,5,4,FWD,Xăng,1.5,520.0
toyota,2009,Lâm Đồng,200.0,Lắp ráp trong nước,SUV,Số tay,Xám,Nhiều màu,7,5,RFD,Dầu,2.5,375.0
toyota,2015,Ninh Bình,90.0,Lắp ráp trong nước,Sedan,Số tự động,Đen,Đen,5,4,FWD,Xăng,1.8,445.0
toyota,2017,TP HCM,150.119,Lắp ráp trong nước,Crossover,Số tay,Đỏ,Nhiều màu,8,5,RFD,Xăng,2.0,445.0
toyota,2022,Hà Nội,30.0,Nhập khẩu,SUV,Số tự động,Xám,Kem,7,5,FWD,Xăng,1.5,625.0
toyota,2017,TP HCM,85.0,Nhập khẩu,SUV,Số tay,Đen,Nâu,7,5,RFD,Dầu,2.4,729.0
toyota,2019,TP HCM,86.0,Lắp ráp trong nước,Sedan,Số tự động,Bạc,Nhiều màu,5,4,FWD,Xăng,1.5,388.0
toyota,2023,Hà Nội,0.0,Nhập khẩu,Sedan,Số tự động,Đen,Kem,5,4,FWD,Hybrid,2.5,1405.0
toyota,2024,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Đỏ,Đen,5,5,FWD,Xăng,1.0,488.0
toyota,2024,Hà Nội,0.0,Nhập khẩu,Crossover,Số tự động,Trắng,Đen,8,5,FWD,Xăng,2.0,810.0
toyota,2024,Hà Nội,0.0,Nhập khẩu,Bán tải / Pickup,Số tự động,Đen,Đen,5,4,RFD,Dầu,2.4,690.0
toyota,2024,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Trắng,Đen,5,5,FWD,Xăng,1.0,488.0
toyota,2024,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Trắng,Kem,7,5,AWD,Xăng,3.4,4286.0
toyota,2010,Hà Nội,234.567,Lắp ráp trong nước,Van/Minivan,Số tay,Trắng,Vàng,16,4,RFD,Xăng,2.7,260.0
toyota,2017,TP HCM,150.119,Lắp ráp trong nước,Crossover,Số tay,Đỏ,Nhiều màu,8,5,RFD,Xăng,2.0,445.0
toyota,2020,TP HCM,50.2,Nhập khẩu,SUV,Số tự động,Đen,Nâu,5,5,FWD,Xăng,1.8,678.0
toyota,2003,Phú Thọ,20.0,Lắp ráp trong nước,Sedan,Số tay,Đen,Nâu,5,4,FWD,Xăng,1.3,105.0
toyota,2023,Hà Nội,25.0,Lắp ráp trong nước,SUV,Số tự động,Trắng,Đen,7,5,FWD,Xăng,1.5,615.0
toyota,2013,Hà Nội,88.0,Nhập khẩu,Sedan,Số tự động,Đen,Kem,5,4,FWD,Xăng,2.5,690.0
toyota,2023,Bình Dương,28.9,Lắp ráp trong nước,Sedan,Số tay,Trắng,Đen,5,4,FWD,Xăng,1.5,445.0
toyota,2000,Hà Nội,20.0,Lắp ráp trong nước,SUV,Số tay,Ghi,Ghi,8,5,4WD,Xăng,4.5,280.0
toyota,2021,Bình Dương,30.0,Nhập khẩu,Bán tải / Pickup,Số tự động,Trắng,Đen,5,4,RFD,Dầu,2.4,679.0
toyota,2024,TP HCM,0.0,Nhập khẩu,SUV,Số tự động,Bạc,Đỏ,5,5,FWD,Xăng,1.8,820.0
toyota,2011,Hà Nội,130.0,Nhập khẩu,Hatchback,Số tự động,Cát,Nhiều màu,5,5,FWD,Xăng,1.3,290.0
toyota,2020,TP HCM,22.0,Nhập khẩu,Sedan,Số tự động,Đỏ,Đen,5,4,FWD,Xăng,3.5,1990.0
