Tên hãng xe,Năm sản xuất,Tỉnh,Số Km đã đi,Xuất xứ,Kiểu dáng,Hộp số,Màu ngoại thất,Màu nội thất,Số chỗ ngồi,Số cửa,Dẫn động,Loại động cơ,Dung tích,Giá
Toyota,2006,TP HCM,156000.0,Lắp ráp trong nước,Crossover,Số tay,Bạc,Kem,8,5,RFD,Xăng,2.0,195.0
Toyota,2024,Phú Thọ,0.0,Nhập khẩu,SUV,Số tự động,Trắng,Đen,5,5,FWD,Xăng,1.5,662.0
Toyota,2022,Đồng Nai,8.0,Nhập khẩu,Sedan,Số tự động,Đen,Kem,5,4,FWD,Xăng,2.0,1005.0
Toyota,2021,Hà Nội,43000.0,Lắp ráp trong nước,Sedan,Số tự động,Vàng,Kem,5,4,FWD,Xăng,1.5,468.0
Toyota,2017,Đồng Nai,91000.0,Lắp ráp trong nước,Sedan,Số tự động,Cát,Cát,5,4,FWD,Xăng,2.5,689.0
Toyota,2010,Hà Nội,128000.0,Lắp ráp trong nước,Sedan,Số tay,Đen,Kem,5,4,FWD,Xăng,1.8,268.0
Toyota,2021,Vĩnh Phúc,30000.0,Nhập khẩu,SUV,Số tự động,Xanh,Đỏ,5,5,FWD,Hybrid,1.8,785.0
Toyota,2008,Hà Nội,90000.0,Nhập khẩu,Sedan,Số tự động,Bạc,Kem,5,4,FWD,Xăng,2.4,355.0
Toyota,2021,Hà Nội,40000.0,Nhập khẩu,SUV,Số tự động,Đen,Đen,7,5,RFD,Xăng,2.7,950.0
Toyota,2022,Vĩnh Phúc,20000.0,Nhập khẩu,Sedan,Số tự động,Đen,Đen,5,4,FWD,Xăng,2.0,925.0
Toyota,2015,Hà Nội,70000.0,Nhập khẩu,SUV,Số tự động,Đen,Nâu,8,5,AWD,Xăng,5.7,4350.0
Toyota,2024,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Trắng,Đen,5,5,FWD,Xăng,1.5,640.0
Toyota,2017,Hà Nội,82000.0,Lắp ráp trong nước,Crossover,Số tay,Xám,Nâu,8,5,RFD,Xăng,2.0,448.0
Toyota,2019,Hà Nội,50000.0,Lắp ráp trong nước,Sedan,Số tự động,Cát,Kem,5,4,FWD,Xăng,1.5,439.0
Toyota,2022,Hải Phòng,37000.0,Nhập khẩu,SUV,Số tự động,Đen,Đen,5,5,FWD,Xăng,1.0,515.0
Toyota,2020,Hà Nội,22000.0,Nhập khẩu,SUV,Số tự động,Trắng,Đen,5,5,FWD,Xăng,1.8,685.0
Toyota,2024,TP HCM,0.0,Lắp ráp trong nước,SUV,Số tự động,Bạc,Đen,7,5,FWD,Xăng,1.5,608.0
Toyota,2017,Hà Nội,690000.0,Nhập khẩu,SUV,Số tự động,Nâu,Nâu,7,5,RFD,Xăng,2.7,740.0
Toyota,2016,Hà Nội,82000.0,Nhập khẩu,Hatchback,Số tự động,Đỏ,Đen,5,5,FWD,Xăng,1.5,399.0
Toyota,2020,Hà Nội,68000.0,Lắp ráp trong nước,Sedan,Số tự động,Trắng,Kem,5,4,FWD,Xăng,1.5,412.0
Toyota,2017,Hà Nội,86000.0,Lắp ráp trong nước,Sedan,Số tay,Trắng,Kem,5,4,FWD,Xăng,1.5,298.0
Toyota,2020,Hà Nội,58000.0,Nhập khẩu,Hatchback,Số tự động,Trắng,Kem,5,5,FWD,Xăng,1.2,319.0
Toyota,2021,Hà Nội,32000.0,Nhập khẩu,Hatchback,Số tự động,Đen,Đen,5,5,FWD,Xăng,1.2,328.0
Toyota,2021,Đà Nẵng,13900.0,Nhập khẩu,SUV,Số tự động,Xám,Đen,5,5,FWD,Xăng,1.8,745.0
Toyota,2017,Hà Nội,79000.0,Lắp ráp trong nước,Sedan,Số tự động,Bạc,Kem,5,4,FWD,Xăng,1.5,379.0
Toyota,2021,Hà Nội,38000.0,Nhập khẩu,Bán tải / Pickup,Số tự động,Đen,Đen,5,4,4WD,Dầu,2.8,875.0
Toyota,2024,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Đen,Kem,7,5,AWD,Xăng,3.4,4286.0
Toyota,2021,Hà Nội,43000.0,Nhập khẩu,SUV,Số tự động,Đen,Đen,7,5,4WD,Xăng,2.7,2350.0
Toyota,2019,TP HCM,45000.0,Nhập khẩu,SUV,Số tự động,Đen,Nâu,7,5,RFD,Xăng,2.7,785.0
Toyota,2020,Hà Nội,68000.0,Lắp ráp trong nước,SUV,Số tự động,Trắng,Đen,7,5,RFD,Dầu,2.4,1018.0
Toyota,2009,Hà Nội,140000.0,Lắp ráp trong nước,SUV,Số tự động,Đen,Kem,7,5,4WD,Xăng,2.7,315.0
Toyota,2019,Hà Nội,38000.0,Nhập khẩu,SUV,Số tự động,Đen,Đen,8,5,AWD,Xăng,4.6,3790.0
Toyota,2024,Hà Nội,0.0,Lắp ráp trong nước,SUV,Số tự động,Đen,Đen,7,5,FWD,Xăng,1.5,600.0
Toyota,2021,Hà Nội,15000.0,Nhập khẩu,SUV,Số tự động,Trắng,Kem,7,5,AWD,Xăng,3.4,4150.0
Toyota,2016,Bình Dương,20000.0,Lắp ráp trong nước,Crossover,Số tay,Bạc,Kem,8,5,RFD,Xăng,2.0,455.0
Toyota,2021,TP HCM,53000.0,Nhập khẩu,SUV,Số tự động,Đỏ,Nhiều màu,7,5,RFD,Xăng,1.5,555.0
Toyota,2021,Hà Nội,17000.0,Nhập khẩu,SUV,Số tự động,Đỏ,Đỏ,5,5,FWD,Xăng,1.8,775.0
Toyota,2017,TP HCM,50000.0,Nhập khẩu,Van/Minivan,Số tự động,Trắng,Nâu,7,5,AWD,Xăng,3.5,2110.0
Toyota,2022,Hà Nội,20000.0,Nhập khẩu,SUV,Số tự động,Trắng,Đỏ,5,5,FWD,Xăng,1.8,810.0
Toyota,2021,TP HCM,74253.0,Nhập khẩu,Hatchback,Số tự động,Trắng,Đen,5,5,FWD,Xăng,1.2,375.0
Toyota,2024,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Đen,Kem,7,5,AWD,Xăng,3.4,4286.0
Toyota,2019,Hà Nội,80000.0,Lắp ráp trong nước,Sedan,Số tự động,Vàng,Kem,5,4,FWD,Xăng,1.5,448.0
Toyota,2013,Bình Dương,37000.0,Lắp ráp trong nước,Sedan,Số tự động,Bạc,Kem,5,4,FWD,Xăng,1.5,330.0
Toyota,2020,TP HCM,19421.0,Lắp ráp trong nước,Sedan,Số tự động,Đen,Kem,5,4,FWD,Xăng,1.5,455.0
Toyota,2013,TP HCM,70000.0,Nhập khẩu,Van/Minivan,Số tự động,Bạc,Kem,7,5,FWD,Xăng,3.5,1550.0
Toyota,2019,Hà Nội,80000.0,Nhập khẩu,Sedan,Số tự động,Đen,Kem,5,4,FWD,Xăng,2.5,885.0
Toyota,2019,Hà Nội,67000.0,Nhập khẩu,SUV,Số tự động,Trắng,Đen,7,5,4WD,Xăng,2.7,2050.0
Toyota,2021,Hà Nội,90000.0,Nhập khẩu,Bán tải / Pickup,Số tự động,Đen,Đen,5,4,RFD,Dầu,2.4,650.0
Toyota,2013,Đồng Tháp,138000.0,Lắp ráp trong nước,Crossover,Số tay,Trắng,Kem,8,5,RFD,Xăng,2.0,278.0
Toyota,2016,Đồng Tháp,138000.0,Lắp ráp trong nước,SUV,Số tay,Bạc,Kem,7,5,RFD,Dầu,2.5,548.0
Toyota,2019,Hà Nội,55000.0,Lắp ráp trong nước,Crossover,Số tay,Bạc,Nâu,8,5,RFD,Xăng,2.0,540.0
Toyota,2022,Hà Nội,31000.0,Nhập khẩu,Sedan,Số tự động,Trắng,Đen,5,4,FWD,Xăng,2.0,1115.0
Toyota,2021,Hà Nội,10000.0,Nhập khẩu,SUV,Số tự động,Đen,Đen,7,5,AWD,Xăng,3.4,4550.0
Toyota,2011,TP HCM,108000.0,Lắp ráp trong nước,Sedan,Số tự động,Bạc,Kem,5,4,FWD,Xăng,2.4,395.0
Toyota,2018,Hà Nội,56000.0,Lắp ráp trong nước,Sedan,Số tự động,Đen,Kem,5,4,FWD,Xăng,1.8,575.0
Toyota,2016,Hà Nội,60000.0,Lắp ráp trong nước,Sedan,Số tự động,Cát,Đen,5,4,FWD,Xăng,2.5,690.0
Toyota,2010,Vĩnh Phúc,90000.0,Lắp ráp trong nước,Sedan,Số tự động,Đen,Kem,5,4,FWD,Xăng,2.4,340.0
Toyota,2014,Hà Nội,220000.0,Nhập khẩu,SUV,Số tự động,Đen,Đen,8,5,AWD,Xăng,4.6,1890.0
Toyota,2014,Hà Nội,12.0,Nhập khẩu,SUV,Số tự động,Đen,Đen,7,5,4WD,Xăng,2.7,998.0
Toyota,2019,Hà Nội,60000.0,Nhập khẩu,SUV,Số tự động,Đen,Kem,7,5,4WD,Xăng,2.7,1998.0
Toyota,2018,TP HCM,78000.0,Lắp ráp trong nước,Crossover,Số tay,Bạc,Cam,8,5,RFD,Xăng,2.0,465.0
Toyota,2024,Hà Nội,0.0,Nhập khẩu,Sedan,Số tự động,Đen,Kem,5,4,FWD,Xăng,2.5,1370.0
Toyota,2024,TP HCM,0.0,Nhập khẩu,SUV,Số tự động,Xanh,Đen,5,5,FWD,Hybrid,1.5,740.0
Toyota,2022,Hà Nội,23000.0,Nhập khẩu,SUV,Số tự động,Đen,Đen,7,5,AWD,Xăng,3.4,4850.0
Toyota,2020,Hà Nội,30000.0,Nhập khẩu,SUV,Số tự động,Ghi,Kem,7,5,AWD,Hybrid,2.5,3599.0
Toyota,2020,Hà Nội,60000.0,Nhập khẩu,SUV,Số tự động,Đỏ,Đỏ,5,5,FWD,Hybrid,1.8,775.0
Toyota,2022,Hà Nội,26000.0,Nhập khẩu,SUV,Số tự động,Bạc,Đen,7,5,FWD,Xăng,1.5,600.0
Toyota,2009,Hà Nội,150000.0,Lắp ráp trong nước,Sedan,Số tự động,Đen,Kem,5,4,FWD,Xăng,1.8,295.0
Toyota,2024,TP HCM,0.0,Nhập khẩu,Hatchback,Số tự động,Trắng,Đen,5,5,FWD,Xăng,1.2,395.0
Toyota,2020,Hà Nội,54000.0,Nhập khẩu,Sedan,Số tự động,Trắng,Đen,5,4,FWD,Xăng,2.5,975.0
Toyota,2017,Đăk Lăk,69000.0,Nhập khẩu,SUV,Số tay,Nâu,Nâu,7,5,RFD,Dầu,2.4,650.0
Toyota,2022,Hà Nam,200000.0,Nhập khẩu,SUV,Số tự động,Đỏ,Nhiều màu,7,5,FWD,Xăng,1.5,635.0
Toyota,2018,Hà Nội,80000.0,Lắp ráp trong nước,Crossover,Số tự động,Bạc,Cam,8,5,RFD,Xăng,2.0,515.0
Toyota,2019,Thái Bình,55000.0,Lắp ráp trong nước,Sedan,Số tay,Đen,Kem,5,4,FWD,Xăng,1.5,365.0
Toyota,2020,Hải Phòng,65656.0,Lắp ráp trong nước,Sedan,Số tay,Đen,Đen,5,4,FWD,Xăng,1.5,375.0
Toyota,2020,Đồng Nai,60000.0,Lắp ráp trong nước,Crossover,Số tự động,Đỏ,Nâu,8,5,RFD,Xăng,2.0,700.0
Toyota,2024,Hà Nội,0.0,Lắp ráp trong nước,Sedan,Số tự động,Vàng,Đen,5,4,FWD,Xăng,1.5,510.0
Toyota,2022,Hà Nội,13000.0,Lắp ráp trong nước,Sedan,Số tự động,Cát,Kem,5,4,FWD,Xăng,1.5,525.0
Toyota,2024,Khánh Hòa,0.0,Lắp ráp trong nước,SUV,Số tự động,Trắng,Màu khác,7,5,RFD,Xăng,1.5,568.0
Toyota,2015,Hà Nội,92000.0,Lắp ráp trong nước,Crossover,Số tự động,Bạc,Đen,7,5,RFD,Xăng,2.0,419.0
Toyota,2018,Hà Nội,60000.0,Nhập khẩu,Crossover,Số tự động,Bạc,Nâu,7,5,RFD,Xăng,1.5,419.0
Toyota,2024,Long An,2.0,Nhập khẩu,SUV,Số tự động,Đen,Kem,7,5,AWD,Xăng,3.4,5579.0
Toyota,2019,Long An,43000.0,Lắp ráp trong nước,Crossover,Số tay,Nâu,Nâu,8,5,RFD,Xăng,2.0,565.0
Toyota,2018,Hà Nội,11000.0,Lắp ráp trong nước,Sedan,Số tay,Cát,Kem,5,4,FWD,Xăng,1.5,319.0
Toyota,2017,Hà Nội,55555.0,Nhập khẩu,Hatchback,Số tự động,Trắng,Đen,5,5,FWD,Xăng,1.5,415.0
Toyota,2021,Hà Nội,26000.0,Nhập khẩu,SUV,Số tự động,Nâu,Đen,5,5,FWD,Xăng,1.8,758.0
Toyota,2022,Thái Nguyên,35000.0,Lắp ráp trong nước,Sedan,Số tay,Trắng,Đen,5,4,FWD,Xăng,1.5,435.0
Toyota,2024,Hà Nội,0.0,Nhập khẩu,Bán tải / Pickup,Số tự động,Cam,Đen,5,4,RFD,Dầu,2.4,706.0
Toyota,2022,Hà Nội,40000.0,Lắp ráp trong nước,Sedan,Số tự động,Cát,Kem,5,4,FWD,Xăng,1.5,475.0
Toyota,2024,TP HCM,0.0,Nhập khẩu,SUV,Số tự động,Trắng,Đen,5,5,FWD,Hybrid,1.5,773.0
Toyota,2021,Hà Nội,27000.0,Nhập khẩu,Sedan,Số tự động,Đen,Đen,5,4,FWD,Xăng,2.0,1040.0
Toyota,2024,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Đen,Kem,7,5,AWD,Xăng,3.4,4286.0
Toyota,2024,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Trắng,Đen,7,5,AWD,Xăng,3.4,4286.0
Toyota,2019,Hà Nội,91000.0,Nhập khẩu,Sedan,Số tự động,Đen,Kem,5,4,FWD,Xăng,2.5,890.0
Toyota,2010,Hà Nội,98000.0,Nhập khẩu,Sedan,Số tự động,Đen,Kem,5,4,FWD,Xăng,2.5,465.0
Toyota,2020,Hà Nội,8400.0,Nhập khẩu,Hatchback,Số tự động,Đỏ,Kem,5,5,FWD,Xăng,1.5,555.0
Toyota,2016,Hà Nội,80000.0,Nhập khẩu,Hatchback,Số tự động,Đỏ,Đen,5,5,FWD,Xăng,1.5,399.0
Toyota,2015,TP HCM,67000.0,Lắp ráp trong nước,Sedan,Số tự động,Đen,Đen,5,4,FWD,Xăng,2.5,615.0
Toyota,2022,Hà Nội,31000.0,Nhập khẩu,Sedan,Số tự động,Trắng,Đen,5,4,FWD,Xăng,2.5,1259.0
Toyota,2019,Hà Nội,67000.0,Nhập khẩu,SUV,Số tự động,Trắng,Nâu,7,5,RFD,Xăng,2.7,798.0
Toyota,2024,TP HCM,0.0,Lắp ráp trong nước,Crossover,Số tay,Bạc,Đen,8,5,RFD,Xăng,2.0,755.0
Toyota,2022,Hà Nội,36000.0,Nhập khẩu,Van/Minivan,Số tự động,Đen,Đen,7,5,FWD,Xăng,3.5,3850.0
Toyota,2024,TP HCM,0.0,Nhập khẩu,Sedan,Số tự động,Đỏ,Màu khác,5,4,FWD,Xăng,2.5,1380.0
Toyota,2021,Hà Nội,60000.0,Nhập khẩu,Bán tải / Pickup,Số tự động,Đen,Đen,5,4,4WD,Dầu,2.8,875.0
Toyota,2024,TP HCM,0.0,Nhập khẩu,SUV,Số tự động,Đen,Kem,7,5,AWD,Xăng,3.4,4286.0
Toyota,2021,Hà Nội,81000.0,Lắp ráp trong nước,Crossover,Số tay,Bạc,Nâu,8,5,RFD,Xăng,2.0,655.0
Toyota,2016,Hà Nội,50000.0,Nhập khẩu,SUV,Số tự động,Xanh,Đen,8,5,AWD,Xăng,5.7,3200.0
Toyota,2024,Hải Phòng,0.0,Nhập khẩu,SUV,Số tự động,Trắng,Đen,5,5,FWD,Hybrid,1.5,730.0
Toyota,2015,TP HCM,79000.0,Nhập khẩu,Hatchback,Số tự động,Xám,Nhiều màu,5,5,FWD,Xăng,1.3,370.0
Toyota,2024,Hà Nội,66.0,Nhập khẩu,SUV,Số tự động,Đen,Kem,7,5,AWD,Xăng,3.4,5579.0
Toyota,2024,TP HCM,0.0,Nhập khẩu,SUV,Số tự động,Xám,Nhiều màu,5,5,FWD,Xăng,1.8,755.0
Toyota,2007,TP HCM,100000.0,Nhập khẩu,Sedan,Số tự động,Bạc,Kem,5,4,FWD,Xăng,2.4,395.0
Toyota,2022,Hà Nội,11000.0,Nhập khẩu,Sedan,Số tự động,Trắng,Đen,5,4,FWD,Xăng,1.8,660.0
Toyota,2014,Hà Nội,86000.0,Lắp ráp trong nước,SUV,Số tự động,Đen,Nâu,7,5,RFD,Xăng,2.7,486.0
Toyota,2023,TP HCM,15000.0,Nhập khẩu,Sedan,Số tự động,Đen,Đen,5,4,FWD,Xăng,2.0,1079.0
Toyota,2023,Vĩnh Phúc,0.0,Nhập khẩu,Hatchback,Số tự động,Xanh,Kem,5,5,FWD,Xăng,1.5,684.0
Toyota,2020,Bắc Ninh,46789.0,Lắp ráp trong nước,Sedan,Số tự động,Đen,Kem,5,4,FWD,Xăng,1.5,419.0
Toyota,2021,Bắc Ninh,38000.0,Nhập khẩu,Sedan,Số tự động,Đen,Đen,5,4,FWD,Xăng,2.0,865.0
Toyota,2022,Lâm Đồng,75000.0,Nhập khẩu,SUV,Số tự động,Đen,Đen,7,5,FWD,Xăng,1.5,625.0
Toyota,2019,Hà Nội,70000.0,Lắp ráp trong nước,SUV,Số tự động,Trắng,Nâu,7,5,RFD,Dầu,2.4,865.0
Toyota,2005,Hà Nội,220000.0,Lắp ráp trong nước,SUV,Số tay,Xanh,Kem,8,5,RFD,Xăng,1.8,125.0
Toyota,2022,Hà Nội,6500.0,Nhập khẩu,Sedan,Số tự động,Đen,Đen,5,4,FWD,Xăng,1.8,715.0
Toyota,2024,TP HCM,2500.0,Lắp ráp trong nước,Sedan,Số tự động,Trắng,Kem,5,4,FWD,Xăng,1.5,512.0
Toyota,2016,Hà Nội,85000.0,Lắp ráp trong nước,SUV,Số tự động,Đen,Kem,7,5,RFD,Xăng,2.7,533.0
Toyota,2017,TP HCM,94000.0,Lắp ráp trong nước,Crossover,Số tay,Bạc,Nâu,8,5,RFD,Xăng,2.0,466.0
Toyota,2021,Hà Nội,47000.0,Nhập khẩu,Sedan,Số tự động,Đen,Đen,5,4,FWD,Xăng,2.5,999.0
Toyota,2024,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Đỏ,Đen,5,5,FWD,Xăng,1.0,498.0
Toyota,2016,Đăk Lăk,109000.0,Lắp ráp trong nước,Crossover,Số tay,Trắng,Kem,8,5,RFD,Xăng,2.0,340.0
Toyota,2016,Hà Nội,120000.0,Nhập khẩu,SUV,Số tự động,Đen,Đen,7,5,4WD,Xăng,2.7,1350.0
Toyota,2024,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Đen,Đen,7,5,AWD,Xăng,3.4,4286.0
Toyota,2024,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Trắng,Kem,7,5,AWD,Xăng,3.4,4286.0
Toyota,2024,Hà Nội,0.0,Nhập khẩu,Crossover,Số tự động,Trắng,Nâu,8,5,FWD,Xăng,2.0,818.0
Toyota,2011,Hà Nội,50000.0,Lắp ráp trong nước,Crossover,Số tự động,Bạc,Kem,8,5,RFD,Xăng,2.0,350.0
Toyota,2018,Hà Nội,60000.0,Lắp ráp trong nước,Sedan,Số tự động,Trắng,Kem,5,4,FWD,Xăng,1.5,410.0
Toyota,2023,Hà Nội,6000.0,Nhập khẩu,Sedan,Số tự động,Đen,Đen,5,4,FWD,Xăng,2.5,1370.0
Toyota,2021,Hà Nội,50000.0,Nhập khẩu,Bán tải / Pickup,Số tự động,Bạc,Nâu,5,4,RFD,Dầu,2.4,655.0
Toyota,2024,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Đen,Kem,7,5,AWD,Xăng,3.4,4286.0
Toyota,2021,Hà Nội,60000.0,Nhập khẩu,Bán tải / Pickup,Số tự động,Đen,Đen,5,4,4WD,Dầu,2.8,865.0
Toyota,2020,Hà Nội,100000.0,Nhập khẩu,SUV,Số tự động,Trắng,Đỏ,8,5,AWD,Xăng,4.6,4100.0
Toyota,2016,Hà Nội,100000.0,Nhập khẩu,SUV,Số tự động,Đen,Nâu,8,5,AWD,Xăng,5.7,4350.0
Toyota,2024,Hà Nội,0.0,Nhập khẩu,Crossover,Số tự động,Trắng,Đen,8,5,FWD,Xăng,2.0,810.0
Toyota,2019,Hà Nội,61888.0,Nhập khẩu,SUV,Số tự động,Đen,Kem,7,5,4WD,Xăng,2.7,2150.0
Toyota,2023,Hà Nội,59000.0,Lắp ráp trong nước,Sedan,Số tự động,Trắng,Kem,5,4,FWD,Xăng,1.5,545.0
Toyota,2022,Vĩnh Phúc,43000.0,Lắp ráp trong nước,Sedan,Số tay,Cát,Đen,5,4,FWD,Xăng,1.5,415.0
Toyota,2015,Hà Nội,120000.0,Lắp ráp trong nước,SUV,Số tự động,Đen,Kem,7,5,RFD,Xăng,2.7,479.0
Toyota,2017,Hà Nội,126000.0,Nhập khẩu,SUV,Số tự động,Đen,Đen,7,5,4WD,Xăng,2.7,1825.0
Toyota,2009,Hà Nội,120000.0,Lắp ráp trong nước,Crossover,Số tay,Bạc,Kem,8,5,RFD,Xăng,2.0,230.0
Toyota,2022,TP HCM,16000.0,Nhập khẩu,SUV,Số tự động,Trắng,Đen,5,5,FWD,Xăng,1.8,799.0
Toyota,2015,Hà Nội,62000.0,Lắp ráp trong nước,Sedan,Số tay,Cát,Màu khác,5,4,FWD,Xăng,1.5,268.0
Toyota,2018,Hà Nội,62000.0,Lắp ráp trong nước,Crossover,Số tay,Ghi,Nâu,8,5,RFD,Xăng,2.0,459.0
Toyota,2016,Hà Nội,68000.0,Lắp ráp trong nước,Sedan,Số tay,Cát,Cát,5,4,FWD,Xăng,1.5,286.0
Toyota,2020,Hà Nội,20000.0,Nhập khẩu,SUV,Số tự động,Đen,Nâu,5,5,FWD,Hybrid,1.8,789.0
Toyota,2018,Hà Nội,70000.0,Lắp ráp trong nước,Sedan,Số tự động,Kem,Kem,5,4,FWD,Xăng,2.5,755.0
Toyota,2019,Hà Tĩnh,100000.0,Nhập khẩu,Hatchback,Số tay,Bạc,Đen,5,5,FWD,Xăng,1.2,240.0
Toyota,2023,TP HCM,13272.0,Nhập khẩu,SUV,Số tự động,Trắng,Đen,5,5,FWD,Xăng,1.0,518.0
Toyota,2016,Hưng Yên,70000.0,Lắp ráp trong nước,Sedan,Số tay,Cát,Kem,5,4,FWD,Xăng,1.5,305.0
Toyota,2017,Hà Nội,12000.0,Lắp ráp trong nước,Crossover,Số tay,Ghi,Nhiều màu,8,5,RFD,Xăng,2.0,435.0
Toyota,2024,Hà Nội,0.0,Nhập khẩu,SUV,Số tự động,Đỏ,Đen,5,5,FWD,Xăng,1.0,486.0
Toyota,2009,Hà Nội,51021.0,Nhập khẩu,Crossover,Số tự động,Vàng,Vàng,5,5,FWD,Xăng,2.7,525.0
Toyota,2024,Hà Nội,0.0,Lắp ráp trong nước,Sedan,Số tự động,Đen,Đen,5,4,FWD,Xăng,1.5,515.0
Toyota,2021,Hà Nội,32000.0,Lắp ráp trong nước,Sedan,Số tự động,Đen,Kem,5,4,FWD,Xăng,1.5,505.0
Toyota,2016,Hải Phòng,82000.0,Lắp ráp trong nước,Crossover,Số tay,Cát,Kem,8,5,RFD,Xăng,2.0,369.0
Toyota,2017,Hà Nội,95000.0,Lắp ráp trong nước,Sedan,Số tự động,Đen,Nâu,5,4,FWD,Xăng,2.5,725.0
Toyota,2023,Hải Phòng,12000.0,Lắp ráp trong nước,Sedan,Số tự động,Đen,Đen,5,4,FWD,Xăng,1.5,498.0
Toyota,2003,Hà Nội,110000.0,Lắp ráp trong nước,SUV,Số tay,Xanh,Ghi,8,5,RFD,Xăng,1.8,118.0
Toyota,2022,Hà Nội,20000.0,Lắp ráp trong nước,Sedan,Số tay,Vàng,Đen,5,4,FWD,Xăng,1.5,425.0
Toyota,2024,TP HCM,0.0,Nhập khẩu,SUV,Số tự động,Đồng,Kem,7,5,AWD,Xăng,3.4,4286.0
Toyota,2015,TP HCM,67000.0,Lắp ráp trong nước,Sedan,Số tự động,Đen,Đen,5,4,FWD,Xăng,2.5,625.0
Toyota,1996,Hà Nội,350000.0,Nhập khẩu,Sedan,Số tự động,Đen,Xám,5,4,RFD,Xăng,3.0,550.0
Toyota,2022,Hà Nội,17000.0,Nhập khẩu,SUV,Số tự động,Trắng,Kem,7,5,AWD,Xăng,3.4,4850.0
Toyota,2024,Vĩnh Phúc,0.0,Nhập khẩu,SUV,Số tự động,Đen,Kem,7,5,4WD,Xăng,2.7,2628.0
Toyota,2010,Hà Nội,130252.0,Nhập khẩu,Hatchback,Số tự động,Trắng,Nhiều màu,5,5,FWD,Xăng,1.3,285.0
Toyota,2013,Hà Nội,200000.0,Lắp ráp trong nước,Crossover,Số tay,Vàng,Kem,8,5,RFD,Xăng,2.0,312.0
Toyota,2019,Hà Nội,60000.0,Lắp ráp trong nước,Sedan,Số tự động,Bạc,Kem,5,4,FWD,Xăng,1.5,435.0
Toyota,2020,TP HCM,67000.0,Lắp ráp trong nước,SUV,Số tự động,Trắng,Nâu,7,5,RFD,Dầu,2.4,845.0
Toyota,2020,Hà Nội,50000.0,Lắp ráp trong nước,SUV,Số tự động,Đen,Nâu,7,5,RFD,Dầu,2.4,915.0
Toyota,2015,Hà Nội,120000.0,Lắp ráp trong nước,Crossover,Số tay,Bạc,Kem,8,5,RFD,Xăng,2.0,325.0
Toyota,2019,Hà Nội,90000.0,Nhập khẩu,Sedan,Số tự động,Đen,Kem,5,4,FWD,Xăng,2.5,889.0
Toyota,2022,Hà Nội,30000.0,Nhập khẩu,SUV,Số tự động,Trắng,Đen,7,5,FWD,Xăng,1.5,635.0
Toyota,2022,TP HCM,31000.0,Nhập khẩu,Sedan,Số tự động,Trắng,Đen,5,4,FWD,Xăng,1.8,710.0
Toyota,2022,Hà Nội,30000.0,Nhập khẩu,Van/Minivan,Số tự động,Đen,Đen,7,5,FWD,Xăng,3.5,3880.0
Toyota,2022,Ninh Bình,25000.0,Nhập khẩu,Sedan,Số tự động,Trắng,Đen,5,4,FWD,Xăng,2.5,1238.0
Toyota,2018,Hà Nội,75000.0,Lắp ráp trong nước,Sedan,Số tay,Trắng,Nhiều màu,5,4,FWD,Xăng,1.5,338.0
Toyota,2021,TP HCM,27000.0,Lắp ráp trong nước,SUV,Số tự động,Trắng,Đen,7,5,4WD,Dầu,2.8,1200.0
Toyota,2011,Hà Nội,100000.0,Nhập khẩu,Sedan,Số tự động,Đen,Đen,5,4,FWD,Xăng,2.0,395.0
Toyota,2021,Hà Nội,43000.0,Nhập khẩu,SUV,Số tự động,Đen,Đen,7,5,4WD,Xăng,2.7,2350.0
Toyota,2021,Hà Nội,14000.0,Nhập khẩu,SUV,Số tự động,Trắng,Đen,5,5,FWD,Xăng,1.8,725.0
Toyota,2019,Hà Nội,75000.0,Nhập khẩu,Sedan,Số tự động,Đen,Kem,5,4,FWD,Xăng,2.0,785.0
Toyota,2016,Hà Nội,79000.0,Lắp ráp trong nước,Crossover,Số tay,Vàng,Kem,8,5,RFD,Xăng,2.0,325.0
Toyota,2009,Hà Nội,100000.0,Nhập khẩu,Sedan,Số tự động,Đen,Đen,5,4,FWD,Xăng,2.4,415.0
Toyota,2019,Hà Nội,62000.0,Nhập khẩu,SUV,Số tự động,Trắng,Đen,7,5,4WD,Xăng,2.7,2045.0
Toyota,2019,TP HCM,70415.0,Lắp ráp trong nước,Crossover,Số tự động,Bạc,Nâu,8,5,RFD,Xăng,2.0,630.0
Toyota,2022,Hà Nội,22000.0,Nhập khẩu,SUV,Số tự động,Đen,Kem,7,5,4WD,Xăng,2.7,2630.0
Toyota,2021,Hà Nội,15000.0,Nhập khẩu,SUV,Số tự động,Đỏ,Đen,7,5,RFD,Xăng,1.5,555.0
Toyota,2021,TP HCM,30000.0,Nhập khẩu,SUV,Số tự động,Trắng,Đen,5,5,FWD,Xăng,1.8,695.0
